"division_numeric_code","mid_year","population_count","age_range","is_in_union"
752,1971.5,1177130.2178,"15-49","Y"
756,1971.5,977054.7559,"15-49","Y"
760,1971.5,919232.4789,"15-49","Y"
762,1971.5,465241.1525,"15-49","Y"
764,1971.5,5265617.5146,"15-49","Y"
768,1971.5,391133.128,"15-49","Y"
772,1971.5,183.871,"15-49","Y"
776,1971.5,10134.7925,"15-49","Y"
780,1971.5,117178.02,"15-49","Y"
784,1971.5,39835.4047,"15-49","Y"
788,1971.5,726447.9575,"15-49","Y"
792,1971.5,5832056.3999,"15-49","Y"
795,1971.5,320601.341,"15-49","Y"
796,1971.5,625.9674,"15-49","Y"
798,1971.5,913.36,"15-49","Y"
800,1971.5,1532936.404,"15-49","Y"
804,1971.5,9126570.4006,"15-49","Y"
807,1971.5,274658.0235,"15-49","Y"
818,1971.5,5098123.221,"15-49","Y"
826,1971.5,9032819.2581,"15-49","Y"
834,1971.5,2130090.951,"15-49","Y"
840,1971.5,31629367.4415,"15-49","Y"
850,1971.5,9703.8646,"15-49","Y"
854,1971.5,1098803.1934,"15-49","Y"
858,1971.5,427897.8441,"15-49","Y"
860,1971.5,1797361.5466,"15-49","Y"
862,1971.5,1436628.1818,"15-49","Y"
876,1971.5,974.3412,"15-49","Y"
882,1971.5,16223.1421,"15-49","Y"
887,1971.5,1143476.545,"15-49","Y"
894,1971.5,672476.687,"15-49","Y"
4,1971.5,460281.514,"15-49","N"
8,1971.5,179737.7481,"15-49","N"
12,1971.5,982025.421600001,"15-49","N"
16,1971.5,2498.0396,"15-49","N"
24,1971.5,338073.059299999,"15-49","N"
28,1971.5,9079.7881,"15-49","N"
31,1971.5,448798.9449,"15-49","N"
32,1971.5,2411486.9884,"15-49","N"
36,1971.5,1257686.5924,"15-49","N"
40,1971.5,575587.336199999,"15-49","N"
44,1971.5,18908.4211,"15-49","N"
48,1971.5,13003.0089,"15-49","N"
50,1971.5,2078891.9083,"15-49","N"
51,1971.5,214358.6577,"15-49","N"
52,1971.5,26031.1773,"15-49","N"
56,1971.5,628866.1894,"15-49","N"
60,1971.5,5034.76279999999,"15-49","N"
64,1971.5,23257.3069,"15-49","N"
68,1971.5,418943.5921,"15-49","N"
70,1971.5,422107.7495,"15-49","N"
72,1971.5,75712.4006999999,"15-49","N"
76,1971.5,10035222.8851,"15-49","N"
84,1971.5,8170.11150000002,"15-49","N"
90,1971.5,12049.3385,"15-49","N"
92,1971.5,881.3942,"15-49","N"
96,1971.5,10870.4025,"15-49","N"
100,1971.5,590296.6341,"15-49","N"
104,1971.5,2247829.3531,"15-49","N"
108,1971.5,301794.5283,"15-49","N"
112,1971.5,764115.030000001,"15-49","N"
116,1971.5,531890.504400001,"15-49","N"
120,1971.5,403109.7378,"15-49","N"
124,1971.5,1621753.4977,"15-49","N"
132,1971.5,34165.6928,"15-49","N"
136,1971.5,1152.1188,"15-49","N"
140,1971.5,125497.1062,"15-49","N"
144,1971.5,1169699.0856,"15-49","N"
148,1971.5,183967.239,"15-49","N"
152,1971.5,1123956.9498,"15-49","N"
156,1971.5,63375482.3533,"15-49","N"
158,1971.5,1401952.7712,"15-49","N"
170,1971.5,2253565.3288,"15-49","N"
174,1971.5,16837.9491,"15-49","N"
175,1971.5,3796.69599999999,"15-49","N"
178,1971.5,136763.0773,"15-49","N"
180,1971.5,1493191.4108,"15-49","N"
184,1971.5,1574.6087,"15-49","N"
188,1971.5,186145.8386,"15-49","N"
191,1971.5,432422.701000001,"15-49","N"
192,1971.5,654318.658200001,"15-49","N"
196,1971.5,62658.0802,"15-49","N"
203,1971.5,711937.134000001,"15-49","N"
204,1971.5,125233.5602,"15-49","N"
208,1971.5,357883.682999999,"15-49","N"
212,1971.5,8308.71799999999,"15-49","N"
214,1971.5,399877.7225,"15-49","N"
218,1971.5,560779.2222,"15-49","N"
222,1971.5,338337.809,"15-49","N"
226,1971.5,27866.6503,"15-49","N"
231,1971.5,1516748.6764,"15-49","N"
232,1971.5,98301.5780000001,"15-49","N"
233,1971.5,128405.2974,"15-49","N"
234,1971.5,3132.6974,"15-49","N"
238,1971.5,189.9954,"15-49","N"
242,1971.5,44730.3143999999,"15-49","N"
246,1971.5,449827.3615,"15-49","N"
250,1971.5,3953452.35729999,"15-49","N"
254,1971.5,4714.47340000001,"15-49","N"
258,1971.5,14197.8384,"15-49","N"
262,1971.5,18382.3502,"15-49","N"
266,1971.5,24023.2458000001,"15-49","N"
268,1971.5,437942.1165,"15-49","N"
270,1971.5,22114.1161,"15-49","N"
275,1971.5,79658.7009999999,"15-49","N"
276,1971.5,7410143.6802,"15-49","N"
288,1971.5,624638.934999999,"15-49","N"
292,1971.5,1965.8479,"15-49","N"
296,1971.5,4892.88660000001,"15-49","N"
300,1971.5,699262.892099999,"15-49","N"
304,1971.5,4105.3107,"15-49","N"
308,1971.5,12570.1468,"15-49","N"
312,1971.5,37934.62,"15-49","N"
316,1971.5,7621.57719999999,"15-49","N"
320,1971.5,422209.685499999,"15-49","N"
324,1971.5,184112.079,"15-49","N"
328,1971.5,69555.3786000001,"15-49","N"
332,1971.5,447997.0363,"15-49","N"
340,1971.5,242893.2516,"15-49","N"
344,1971.5,365159.933200001,"15-49","N"
348,1971.5,763554.536400002,"15-49","N"
352,1971.5,18269.8338,"15-49","N"
356,1971.5,22125144.1194999,"15-49","N"
360,1971.5,7998723.3296,"15-49","N"
364,1971.5,1612441.2399,"15-49","N"
368,1971.5,648507.4116,"15-49","N"
372,1971.5,288381.1714,"15-49","N"
376,1971.5,254329.226,"15-49","N"
380,1971.5,4622546.34699999,"15-49","N"
384,1971.5,269225.157400001,"15-49","N"
388,1971.5,166763.8648,"15-49","N"
392,1971.5,11290662.924,"15-49","N"
398,1971.5,1045737.3368,"15-49","N"
400,1971.5,96434.9021999999,"15-49","N"
404,1971.5,865141.760000002,"15-49","N"
408,1971.5,1271056.8064,"15-49","N"
410,1971.5,2934883.3877,"15-49","N"
414,1971.5,41599.7468000001,"15-49","N"
417,1971.5,237236.9265,"15-49","N"
418,1971.5,218360.8778,"15-49","N"
422,1971.5,221980.3973,"15-49","N"
426,1971.5,76127.2933999998,"15-49","N"
428,1971.5,232732.093,"15-49","N"
430,1971.5,88541.3683000001,"15-49","N"
434,1971.5,130550.7337,"15-49","N"
438,1971.5,2470.6442,"15-49","N"
440,1971.5,289771.1925,"15-49","N"
442,1971.5,25024.3212,"15-49","N"
446,1971.5,31665.8636,"15-49","N"
450,1971.5,493742.2591,"15-49","N"
454,1971.5,285313.8761,"15-49","N"
458,1971.5,878695.297800001,"15-49","N"
462,1971.5,6376.7769,"15-49","N"
466,1971.5,288959.7998,"15-49","N"
470,1971.5,41595.5817999999,"15-49","N"
474,1971.5,38699.351,"15-49","N"
478,1971.5,93404.9838,"15-49","N"
480,1971.5,83460.0183,"15-49","N"
484,1971.5,4200566.6113,"15-49","N"
496,1971.5,99107.7962999999,"15-49","N"
498,1971.5,349451.336,"15-49","N"
499,1971.5,49074.0229000001,"15-49","N"
500,1971.5,1477.8054,"15-49","N"
504,1971.5,976382.363400001,"15-49","N"
508,1971.5,466030.685899999,"15-49","N"
512,1971.5,44803.9980000001,"15-49","N"
516,1971.5,75950.5012,"15-49","N"
520,1971.5,471.934999999999,"15-49","N"
524,1971.5,461525.015799999,"15-49","N"
528,1971.5,995742.559900001,"15-49","N"
531,1971.5,20709.5897,"15-49","N"
533,1971.5,7564.07199999999,"15-49","N"
540,1971.5,16245.6253,"15-49","N"
548,1971.5,7057.6173,"15-49","N"
554,1971.5,288894.5263,"15-49","N"
558,1971.5,222988.8231,"15-49","N"
562,1971.5,144081.4387,"15-49","N"
566,1971.5,2999723.197,"15-49","N"
578,1971.5,282042.6326,"15-49","N"
583,1971.5,5944.67300000001,"15-49","N"
584,1971.5,1574.924,"15-49","N"
585,1971.5,1234.5635,"15-49","N"
586,1971.5,3248869.70039999,"15-49","N"
591,1971.5,136427.4764,"15-49","N"
598,1971.5,148613.717,"15-49","N"
600,1971.5,253181.2485,"15-49","N"
604,1971.5,1225487.6636,"15-49","N"
608,1971.5,3401153.00370001,"15-49","N"
616,1971.5,3115313.1978,"15-49","N"
620,1971.5,648554.449199999,"15-49","N"
624,1971.5,33927.0259999999,"15-49","N"
626,1971.5,39191.7620000001,"15-49","N"
630,1971.5,311738.961,"15-49","N"
634,1971.5,8114.43810000001,"15-49","N"
638,1971.5,47674.8515000001,"15-49","N"
642,1971.5,1426878.3375,"15-49","N"
643,1971.5,12002624.3278,"15-49","N"
646,1971.5,283515.0392,"15-49","N"
659,1971.5,4516.83719999999,"15-49","N"
660,1971.5,775.401200000001,"15-49","N"
662,1971.5,9323.44289999998,"15-49","N"
666,1971.5,549.503599999999,"15-49","N"
670,1971.5,8695.32619999998,"15-49","N"
674,1971.5,1142.1669,"15-49","N"
678,1971.5,6768.30570000001,"15-49","N"
682,1971.5,475361.209100001,"15-49","N"
686,1971.5,258865.3093,"15-49","N"
688,1971.5,648252.901800001,"15-49","N"
690,1971.5,5336.0046,"15-49","N"
694,1971.5,121656.7536,"15-49","N"
702,1971.5,224427.4098,"15-49","N"
703,1971.5,373982.166899999,"15-49","N"
704,1971.5,3713798.6344,"15-49","N"
705,1971.5,192541.4118,"15-49","N"
706,1971.5,279438.883,"15-49","N"
710,1971.5,2657812.6021,"15-49","N"
716,1971.5,388964.256599999,"15-49","N"
724,1971.5,3167342.4519,"15-49","N"
728,1971.5,212267.9947,"15-49","N"
729,1971.5,677551.4046,"15-49","N"
732,1971.5,3181.5423,"15-49","N"
740,1971.5,33125.2769,"15-49","N"
748,1971.5,56902.008,"15-49","N"
752,1971.5,662140.782199999,"15-49","N"
756,1971.5,544375.244100001,"15-49","N"
760,1971.5,399503.5211,"15-49","N"
762,1971.5,195111.8475,"15-49","N"
764,1971.5,3025712.4854,"15-49","N"
768,1971.5,113062.872,"15-49","N"
772,1971.5,176.129,"15-49","N"
776,1971.5,8366.2075,"15-49","N"
780,1971.5,116512.98,"15-49","N"
784,1971.5,8692.59529999999,"15-49","N"
788,1971.5,409057.0425,"15-49","N"
792,1971.5,2168820.60009999,"15-49","N"
795,1971.5,161512.659,"15-49","N"
796,1971.5,519.0326,"15-49","N"
798,1971.5,535.639999999999,"15-49","N"
800,1971.5,763189.595999999,"15-49","N"
804,1971.5,3752362.5994,"15-49","N"
807,1971.5,143388.9765,"15-49","N"
818,1971.5,2823391.779,"15-49","N"
826,1971.5,3443265.7419,"15-49","N"
834,1971.5,1025465.049,"15-49","N"
840,1971.5,16602141.5585,"15-49","N"
850,1971.5,6934.13540000001,"15-49","N"
854,1971.5,206792.8066,"15-49","N"
858,1971.5,258797.1559,"15-49","N"
860,1971.5,860270.4534,"15-49","N"
862,1971.5,1170363.8182,"15-49","N"
876,1971.5,1070.6588,"15-49","N"
882,1971.5,11771.8579,"15-49","N"
887,1971.5,436680.454999999,"15-49","N"
894,1971.5,262909.312999999,"15-49","N"
4,1972.5,2008619.191,"15-49","Y"
8,1972.5,332491.6126,"15-49","Y"
12,1972.5,1967708.5034,"15-49","Y"
16,1972.5,3576.4238,"15-49","Y"
24,1972.5,1020041.5431,"15-49","Y"
28,1972.5,5237.7533,"15-49","Y"
31,1972.5,814066.576,"15-49","Y"
32,1972.5,3702677.8223,"15-49","Y"
36,1972.5,1855478.1788,"15-49","Y"
40,1972.5,1125349.8816,"15-49","Y"
44,1972.5,22777.7252,"15-49","Y"
48,1972.5,31293.5885,"15-49","Y"
50,1972.5,12489989.7217,"15-49","Y"
51,1972.5,426998.6051,"15-49","Y"
52,1972.5,26336.8469,"15-49","Y"
56,1972.5,1620541.079,"15-49","Y"
60,1972.5,7955.6059,"15-49","Y"
64,1972.5,47834.7242,"15-49","Y"
68,1972.5,679054.8916,"15-49","Y"
70,1972.5,600128.9825,"15-49","Y"
72,1972.5,63159.391,"15-49","Y"
76,1972.5,13406330.8958,"15-49","Y"
84,1972.5,15704.9891,"15-49","Y"
90,1972.5,24627.3971,"15-49","Y"
92,1972.5,937.0023,"15-49","Y"
96,1972.5,17821.0202,"15-49","Y"
100,1972.5,1654592.8681,"15-49","Y"
104,1972.5,4179233.0568,"15-49","Y"
108,1972.5,521123.1631,"15-49","Y"
112,1972.5,1676009.4388,"15-49","Y"
116,1972.5,1006557.8115,"15-49","Y"
120,1972.5,1131088.1582,"15-49","Y"
124,1972.5,3743295.7286,"15-49","Y"
132,1972.5,27967.8507,"15-49","Y"
136,1972.5,1458.9802,"15-49","Y"
140,1972.5,361559.0202,"15-49","Y"
144,1972.5,1763623.7861,"15-49","Y"
148,1972.5,663577.362,"15-49","Y"
152,1972.5,1319391.7833,"15-49","Y"
156,1972.5,126106878.233,"15-49","Y"
158,1972.5,2194187.2634,"15-49","Y"
170,1972.5,2530647.6291,"15-49","Y"
174,1972.5,36643.3918,"15-49","Y"
175,1972.5,3877.9369,"15-49","Y"
178,1972.5,186656.4343,"15-49","Y"
180,1972.5,3484704.6826,"15-49","Y"
184,1972.5,2387.3303,"15-49","Y"
188,1972.5,248815.1314,"15-49","Y"
191,1972.5,761103.032,"15-49","Y"
192,1972.5,1412692.721,"15-49","Y"
196,1972.5,96154.3618,"15-49","Y"
203,1972.5,1751992.0862,"15-49","Y"
204,1972.5,573669.4212,"15-49","Y"
208,1972.5,796161.5758,"15-49","Y"
212,1972.5,5422.7072,"15-49","Y"
214,1972.5,611812.2929,"15-49","Y"
218,1972.5,845464.7509,"15-49","Y"
222,1972.5,482657.7903,"15-49","Y"
226,1972.5,45037.5906,"15-49","Y"
231,1972.5,5233014.0784,"15-49","Y"
232,1972.5,211681.56,"15-49","Y"
233,1972.5,233662.5566,"15-49","Y"
234,1972.5,5086.0664,"15-49","Y"
238,1972.5,337.4471,"15-49","Y"
242,1972.5,78515.4816,"15-49","Y"
246,1972.5,717573.3657,"15-49","Y"
250,1972.5,8049273.9286,"15-49","Y"
254,1972.5,5892.5886,"15-49","Y"
258,1972.5,12306.6461,"15-49","Y"
262,1972.5,17512.7089,"15-49","Y"
266,1972.5,113233.3381,"15-49","Y"
268,1972.5,838215.8591,"15-49","Y"
270,1972.5,110083.7073,"15-49","Y"
275,1972.5,161157.2675,"15-49","Y"
276,1972.5,10855510.3428,"15-49","Y"
288,1972.5,1407270.678,"15-49","Y"
292,1972.5,4263.1743,"15-49","Y"
296,1972.5,8077.4642,"15-49","Y"
300,1972.5,1416290.9761,"15-49","Y"
304,1972.5,5728.1401,"15-49","Y"
308,1972.5,7687.3007,"15-49","Y"
312,1972.5,32953.772,"15-49","Y"
316,1972.5,12576.8707,"15-49","Y"
320,1972.5,818194.1614,"15-49","Y"
324,1972.5,835010,"15-49","Y"
328,1972.5,81906.1055,"15-49","Y"
332,1972.5,675700.5493,"15-49","Y"
340,1972.5,366734.3549,"15-49","Y"
344,1972.5,542071.4549,"15-49","Y"
348,1972.5,1915715.6841,"15-49","Y"
352,1972.5,28927.795,"15-49","Y"
356,1972.5,106113353.4458,"15-49","Y"
360,1972.5,19654993.3924,"15-49","Y"
364,1972.5,4827484.4503,"15-49","Y"
368,1972.5,1542394.4539,"15-49","Y"
372,1972.5,333785.2062,"15-49","Y"
376,1972.5,476110.7407,"15-49","Y"
380,1972.5,8426376.839,"15-49","Y"
384,1972.5,977527.3299,"15-49","Y"
388,1972.5,204855.0739,"15-49","Y"
392,1972.5,18926484.7286,"15-49","Y"
398,1972.5,2039319.065,"15-49","Y"
400,1972.5,233194.5861,"15-49","Y"
404,1972.5,1650259.863,"15-49","Y"
408,1972.5,2836158.2116,"15-49","Y"
410,1972.5,4730949.9536,"15-49","Y"
414,1972.5,127911.3021,"15-49","Y"
417,1972.5,496491.3084,"15-49","Y"
418,1972.5,426503.7765,"15-49","Y"
422,1972.5,322031.0007,"15-49","Y"
426,1972.5,176346.4092,"15-49","Y"
428,1972.5,411834.6044,"15-49","Y"
430,1972.5,262549.756,"15-49","Y"
434,1972.5,233810.7623,"15-49","Y"
438,1972.5,3010.1588,"15-49","Y"
440,1972.5,553855.1535,"15-49","Y"
442,1972.5,56193.0283,"15-49","Y"
446,1972.5,27555.7382,"15-49","Y"
450,1972.5,950260.7814,"15-49","Y"
454,1972.5,844199.6705,"15-49","Y"
458,1972.5,1509169.3625,"15-49","Y"
462,1972.5,20111.7016,"15-49","Y"
466,1972.5,1135389.8092,"15-49","Y"
470,1972.5,43872.1733,"15-49","Y"
474,1972.5,33120.285,"15-49","Y"
478,1972.5,168947.7773,"15-49","Y"
480,1972.5,110782.7828,"15-49","Y"
484,1972.5,7043037.4405,"15-49","Y"
496,1972.5,155179.766,"15-49","Y"
498,1972.5,673276.1757,"15-49","Y"
499,1972.5,91274.6844,"15-49","Y"
500,1972.5,689.1294,"15-49","Y"
504,1972.5,2541737.6845,"15-49","Y"
508,1972.5,1527113.0511,"15-49","Y"
512,1972.5,104696.0089,"15-49","Y"
516,1972.5,99664.3762,"15-49","Y"
520,1972.5,810.995,"15-49","Y"
524,1972.5,2545984.4278,"15-49","Y"
528,1972.5,2133476.5479,"15-49","Y"
531,1972.5,15513.313,"15-49","Y"
533,1972.5,7255.4853,"15-49","Y"
540,1972.5,9358.5247,"15-49","Y"
548,1972.5,12318.1813,"15-49","Y"
554,1972.5,363365.2465,"15-49","Y"
558,1972.5,328212.6087,"15-49","Y"
562,1972.5,984389.357,"15-49","Y"
566,1972.5,10240057.09,"15-49","Y"
578,1972.5,572898.5096,"15-49","Y"
583,1972.5,6688.1607,"15-49","Y"
584,1972.5,3027.182,"15-49","Y"
585,1972.5,1135.3068,"15-49","Y"
586,1972.5,9496854.5454,"15-49","Y"
591,1972.5,206345.0433,"15-49","Y"
598,1972.5,432652.8922,"15-49","Y"
600,1972.5,287102.2557,"15-49","Y"
604,1972.5,1869184.667,"15-49","Y"
608,1972.5,5262510.9572,"15-49","Y"
616,1972.5,5519665.1519,"15-49","Y"
620,1972.5,1493482.7903,"15-49","Y"
624,1972.5,100251.646,"15-49","Y"
626,1972.5,101326.396,"15-49","Y"
630,1972.5,362113.6326,"15-49","Y"
634,1972.5,18200.3955,"15-49","Y"
638,1972.5,61351.08,"15-49","Y"
642,1972.5,3988482.8268,"15-49","Y"
643,1972.5,24035689.9537,"15-49","Y"
646,1972.5,590985.5729,"15-49","Y"
659,1972.5,3722.5139,"15-49","Y"
660,1972.5,460.4205,"15-49","Y"
662,1972.5,12077.3108,"15-49","Y"
666,1972.5,761.317,"15-49","Y"
670,1972.5,10121.4529,"15-49","Y"
674,1972.5,3203.6107,"15-49","Y"
678,1972.5,8944.855,"15-49","Y"
682,1972.5,900762.8133,"15-49","Y"
686,1972.5,750622.9831,"15-49","Y"
688,1972.5,1448652.5798,"15-49","Y"
690,1972.5,5533.3113,"15-49","Y"
694,1972.5,542383.0679,"15-49","Y"
702,1972.5,276111.3251,"15-49","Y"
703,1972.5,774805.8529,"15-49","Y"
704,1972.5,5703069.0124,"15-49","Y"
705,1972.5,268126.801,"15-49","Y"
706,1972.5,576530.008,"15-49","Y"
710,1972.5,2599142.7577,"15-49","Y"
716,1972.5,763602.9545,"15-49","Y"
724,1972.5,5012502.5214,"15-49","Y"
728,1972.5,631601.9139,"15-49","Y"
729,1972.5,1898153.2565,"15-49","Y"
732,1972.5,12782.6069,"15-49","Y"
740,1972.5,45810.0038,"15-49","Y"
748,1972.5,47318.884,"15-49","Y"
752,1972.5,1174859.7182,"15-49","Y"
756,1972.5,980303.127,"15-49","Y"
760,1972.5,943003.3089,"15-49","Y"
762,1972.5,476994.1415,"15-49","Y"
764,1972.5,5413880.451,"15-49","Y"
768,1972.5,399743.5456,"15-49","Y"
772,1972.5,169.1542,"15-49","Y"
776,1972.5,10290.2599,"15-49","Y"
780,1972.5,120066.548,"15-49","Y"
784,1972.5,44419.2703,"15-49","Y"
788,1972.5,745624.4547,"15-49","Y"
792,1972.5,5939591.8358,"15-49","Y"
795,1972.5,329143.017,"15-49","Y"
796,1972.5,654.5892,"15-49","Y"
798,1972.5,929.01,"15-49","Y"
800,1972.5,1569876.065,"15-49","Y"
804,1972.5,9167027.2724,"15-49","Y"
807,1972.5,279696.1018,"15-49","Y"
818,1972.5,5203724.4047,"15-49","Y"
826,1972.5,8950201.5495,"15-49","Y"
834,1972.5,2197630.2922,"15-49","Y"
840,1972.5,32169410.2824,"15-49","Y"
850,1972.5,10034.5186,"15-49","Y"
854,1972.5,1112724.2323,"15-49","Y"
858,1972.5,429043.1404,"15-49","Y"
860,1972.5,1849012.429,"15-49","Y"
862,1972.5,1483621.2686,"15-49","Y"
876,1972.5,976.7846,"15-49","Y"
882,1972.5,16430.55,"15-49","Y"
887,1972.5,1165062.743,"15-49","Y"
894,1972.5,684686.4924,"15-49","Y"
4,1972.5,471064.808999999,"15-49","N"
8,1972.5,188784.3874,"15-49","N"
12,1972.5,1018708.4966,"15-49","N"
16,1972.5,2579.5762,"15-49","N"
24,1972.5,356579.456900001,"15-49","N"
28,1972.5,9236.2467,"15-49","N"
31,1972.5,477635.424,"15-49","N"
32,1972.5,2456124.1777,"15-49","N"
36,1972.5,1297621.8212,"15-49","N"
40,1972.5,591171.118400001,"15-49","N"
44,1972.5,19927.2748,"15-49","N"
48,1972.5,14263.4115,"15-49","N"
50,1972.5,2118977.2783,"15-49","N"
51,1972.5,229505.3949,"15-49","N"
52,1972.5,26867.1531,"15-49","N"
56,1972.5,640590.920999999,"15-49","N"
60,1972.5,5192.3941,"15-49","N"
64,1972.5,23865.2757999999,"15-49","N"
68,1972.5,428492.1084,"15-49","N"
70,1972.5,431923.0175,"15-49","N"
72,1972.5,78657.609,"15-49","N"
76,1972.5,10353624.1042,"15-49","N"
84,1972.5,8499.01090000001,"15-49","N"
90,1972.5,12247.6029,"15-49","N"
92,1972.5,938.997700000002,"15-49","N"
96,1972.5,11572.9798,"15-49","N"
100,1972.5,589467.1319,"15-49","N"
104,1972.5,2316290.9432,"15-49","N"
108,1972.5,308133.8369,"15-49","N"
112,1972.5,783143.561199998,"15-49","N"
116,1972.5,544174.188499999,"15-49","N"
120,1972.5,412653.8418,"15-49","N"
124,1972.5,1707188.2714,"15-49","N"
132,1972.5,35140.1493,"15-49","N"
136,1972.5,1262.0198,"15-49","N"
140,1972.5,127655.9798,"15-49","N"
144,1972.5,1201579.2139,"15-49","N"
148,1972.5,187465.638,"15-49","N"
152,1972.5,1158699.2167,"15-49","N"
156,1972.5,65386818.7670001,"15-49","N"
158,1972.5,1460733.7366,"15-49","N"
170,1972.5,2331470.3709,"15-49","N"
174,1972.5,17472.6082,"15-49","N"
175,1972.5,3932.0631,"15-49","N"
178,1972.5,141012.5657,"15-49","N"
180,1972.5,1523296.3174,"15-49","N"
184,1972.5,1640.6697,"15-49","N"
188,1972.5,193813.8686,"15-49","N"
191,1972.5,434616.967999999,"15-49","N"
192,1972.5,669992.279,"15-49","N"
196,1972.5,63837.6381999999,"15-49","N"
203,1972.5,705009.913799999,"15-49","N"
204,1972.5,127827.5788,"15-49","N"
208,1972.5,359539.4242,"15-49","N"
212,1972.5,8509.29280000001,"15-49","N"
214,1972.5,417278.707099999,"15-49","N"
218,1972.5,579953.249099999,"15-49","N"
222,1972.5,350358.2097,"15-49","N"
226,1972.5,27341.4094,"15-49","N"
231,1972.5,1543401.9216,"15-49","N"
232,1972.5,100746.44,"15-49","N"
233,1972.5,130048.4434,"15-49","N"
234,1972.5,3191.93359999999,"15-49","N"
238,1972.5,184.5529,"15-49","N"
242,1972.5,46403.5183999999,"15-49","N"
246,1972.5,454547.6343,"15-49","N"
250,1972.5,4014071.0714,"15-49","N"
254,1972.5,4938.41139999999,"15-49","N"
258,1972.5,14775.3539,"15-49","N"
262,1972.5,19576.2911,"15-49","N"
266,1972.5,25379.6618999999,"15-49","N"
268,1972.5,448893.1409,"15-49","N"
270,1972.5,22747.2927,"15-49","N"
275,1972.5,81571.7325,"15-49","N"
276,1972.5,7463567.6572,"15-49","N"
288,1972.5,643038.322000001,"15-49","N"
292,1972.5,2024.8257,"15-49","N"
296,1972.5,5017.5358,"15-49","N"
300,1972.5,710615.023899999,"15-49","N"
304,1972.5,4314.85989999999,"15-49","N"
308,1972.5,13001.6993,"15-49","N"
312,1972.5,38190.228,"15-49","N"
316,1972.5,8030.12929999999,"15-49","N"
320,1972.5,434105.838600001,"15-49","N"
324,1972.5,187394,"15-49","N"
328,1972.5,71304.8944999999,"15-49","N"
332,1972.5,457746.4507,"15-49","N"
340,1972.5,251375.6451,"15-49","N"
344,1972.5,392936.5451,"15-49","N"
348,1972.5,768430.3159,"15-49","N"
352,1972.5,18757.205,"15-49","N"
356,1972.5,23091909.5542,"15-49","N"
360,1972.5,8296425.60759999,"15-49","N"
364,1972.5,1672621.5497,"15-49","N"
368,1972.5,666067.546099998,"15-49","N"
372,1972.5,296017.7938,"15-49","N"
376,1972.5,261739.2593,"15-49","N"
380,1972.5,4666071.161,"15-49","N"
384,1972.5,280866.6701,"15-49","N"
388,1972.5,173204.9261,"15-49","N"
392,1972.5,11356648.2714,"15-49","N"
398,1972.5,1079131.935,"15-49","N"
400,1972.5,102995.4139,"15-49","N"
404,1972.5,901358.137,"15-49","N"
408,1972.5,1306372.7884,"15-49","N"
410,1972.5,3102015.0464,"15-49","N"
414,1972.5,45870.6979000001,"15-49","N"
417,1972.5,245526.6916,"15-49","N"
418,1972.5,223353.2235,"15-49","N"
422,1972.5,232800.9993,"15-49","N"
426,1972.5,78837.5908000001,"15-49","N"
428,1972.5,235316.3956,"15-49","N"
430,1972.5,90742.244,"15-49","N"
434,1972.5,131851.2377,"15-49","N"
438,1972.5,2508.8412,"15-49","N"
440,1972.5,294394.8465,"15-49","N"
442,1972.5,26236.9717,"15-49","N"
446,1972.5,33156.2617999999,"15-49","N"
450,1972.5,511505.218599999,"15-49","N"
454,1972.5,291886.3295,"15-49","N"
458,1972.5,920182.637499999,"15-49","N"
462,1972.5,6639.2984,"15-49","N"
466,1972.5,292114.1908,"15-49","N"
470,1972.5,41606.8267,"15-49","N"
474,1972.5,39045.715,"15-49","N"
